age,employment-type,education-num,occupation,race,sex,weekly-hours,compensation
45,2,10,2,4,1,55,1
20,1,7,1,4,1,40,0
35,1,9,5,4,0,38,0
29,1,9,5,4,0,40,1
37,1,9,6,2,1,48,0
40,1,5,12,4,1,30,0
33,1,9,2,4,1,40,0
32,1,13,8,4,0,40,0
39,0,13,8,4,1,40,1
53,1,3,5,4,1,40,0
33,1,13,8,4,1,40,1
60,1,4,10,4,1,50,0
43,2,13,2,4,1,60,0
29,1,9,1,0,1,65,0
40,2,15,8,4,1,40,1
62,1,10,9,4,1,40,0
30,1,6,12,4,1,40,0
18,1,10,10,4,0,15,0
49,1,10,10,4,0,36,0
57,1,9,12,4,1,42,1
37,1,9,5,4,0,40,0
66,2,9,1,4,1,20,0
50,1,9,0,4,1,35,0
24,1,9,6,4,1,40,0
31,1,10,1,4,1,45,1
38,1,12,6,2,0,30,0
37,1,9,5,4,1,50,0
62,2,9,12,4,1,30,0
54,1,9,2,4,1,48,1
56,0,3,12,4,1,40,0
24,0,9,0,2,1,35,0
29,1,9,1,4,1,50,0
53,2,9,1,4,1,35,0
56,2,9,1,4,1,40,0
38,2,9,3,4,1,50,0
52,1,6,12,4,1,55,0
28,1,12,0,2,0,38,0
46,0,10,2,4,0,50,0
43,1,11,8,4,0,40,0
24,0,10,0,2,0,40,0
64,1,9,3,4,1,70,0
43,0,11,8,4,1,40,1
64,1,9,0,4,1,45,1
40,1,9,4,4,1,40,0
38,1,2,0,4,1,40,0
36,1,9,6,4,0,40,0
19,1,9,1,4,1,40,0
19,1,10,4,4,1,24,0
55,1,10,0,4,0,40,1
41,0,14,8,4,1,61,1
36,1,10,1,4,1,50,0
23,1,10,4,4,1,40,0
28,1,9,2,4,1,45,1
34,2,7,10,4,0,30,0
49,1,13,10,4,1,60,1
47,1,1,6,4,1,25,0
21,1,9,4,4,1,40,0
36,1,9,1,4,1,40,0
17,1,6,0,4,0,16,0
22,1,11,6,4,0,40,0
42,0,12,2,4,1,40,0
52,1,9,0,4,0,40,0
37,1,10,2,4,0,41,0
42,1,9,1,4,1,60,0
48,0,13,8,4,1,40,0
46,1,6,5,2,0,30,0
18,1,9,10,4,0,9,0
23,1,10,0,4,0,40,0
90,0,9,1,4,1,40,1
47,1,9,1,4,1,40,1
40,1,13,8,4,0,40,1
23,0,10,10,1,0,8,0
33,2,9,6,4,0,8,0
36,0,13,8,4,1,35,1
38,1,5,3,4,1,60,0
31,1,9,2,4,0,40,1
52,0,6,0,2,0,40,0
21,1,10,0,4,0,40,0
35,1,13,8,4,1,45,0
54,1,9,1,4,1,43,0
37,1,10,10,4,1,40,1
52,1,9,0,4,0,40,0
42,1,13,8,4,1,40,1
34,1,10,8,4,1,35,0
46,1,9,1,4,1,40,1
56,1,10,1,4,1,40,0
36,2,9,3,4,1,60,0
39,0,16,8,2,0,30,0
24,1,13,8,4,0,55,0
29,1,9,0,4,0,18,0
27,1,9,0,4,1,45,0
53,1,10,0,4,0,35,0
36,1,13,2,4,1,40,1
27,1,7,1,3,1,35,0
48,1,10,8,4,0,45,0
59,0,13,0,4,0,45,0
29,1,9,1,2,1,40,0
21,1,10,6,4,1,35,0
29,1,9,5,2,0,32,0
32,1,13,10,4,1,55,0
23,1,9,6,2,1,36,0
42,2,13,10,4,1,50,0
68,0,6,6,2,1,20,0
51,2,10,6,4,1,99,0
36,1,5,4,4,1,60,0
25,1,10,6,4,0,25,0
70,2,9,3,4,1,40,0
29,2,12,11,4,1,60,0
53,1,1,6,4,0,15,0
31,2,9,1,4,1,45,1
25,0,9,1,4,1,40,0
17,1,7,10,2,0,35,0
41,1,6,0,4,0,30,0
72,2,9,3,4,1,42,0
34,1,9,2,4,0,40,0
48,1,14,8,4,1,55,1
34,1,9,10,4,0,50,0
45,1,10,7,4,0,29,0
22,1,9,0,4,0,35,0
20,1,10,0,4,0,20,0
30,1,9,6,4,0,38,0
31,1,9,5,4,1,40,0
21,0,10,0,4,0,20,0
32,1,13,10,2,1,60,1
44,1,9,5,4,0,40,0
48,1,9,1,4,1,40,0
50,1,16,8,4,1,55,1
46,1,13,8,2,0,40,0
32,1,11,1,4,1,40,1
44,2,10,10,4,1,45,1
43,1,9,6,2,0,96,0
36,0,13,9,4,1,40,1
21,1,10,4,1,1,40,0
38,1,13,11,2,1,55,1
38,2,13,2,4,1,60,0
56,2,9,2,0,1,30,1
28,1,15,8,4,1,50,1
41,1,13,0,4,1,50,0
56,1,9,0,2,0,40,0
32,1,13,2,4,0,45,0
35,1,9,5,4,0,50,0
22,1,10,1,4,1,40,0
37,1,13,0,2,1,50,1
72,2,15,2,4,1,10,0
30,1,9,11,4,0,40,0
30,0,9,9,4,1,40,0
50,1,9,2,4,1,60,0
49,2,9,10,4,0,30,0
41,1,10,10,4,1,40,0
25,1,9,1,4,1,50,0
29,1,10,0,4,0,50,0
38,1,10,2,4,0,52,0
34,1,14,2,4,0,40,0
38,1,9,1,4,1,50,0
26,0,13,1,4,1,40,0
23,1,13,10,4,0,40,0
24,0,14,8,4,1,40,1
19,1,10,5,2,1,20,0
23,1,9,1,4,1,40,0
78,1,9,6,4,0,12,0
26,1,13,6,4,0,38,0
42,0,14,8,4,1,38,1
45,1,9,1,4,1,84,0
41,1,10,5,2,0,40,0
55,1,10,6,4,1,50,1
17,1,7,0,4,0,15,0
30,0,14,8,4,1,40,0
27,1,13,8,2,0,40,0
40,1,11,2,4,1,40,1
39,1,9,6,1,0,40,0
26,1,10,0,4,0,40,0
31,1,7,5,4,1,40,0
29,1,10,1,1,1,45,0
46,0,13,1,4,1,50,1
35,0,12,8,4,1,65,0
38,1,9,12,1,1,40,0
25,0,9,9,4,1,40,1
45,1,7,1,4,1,40,0
27,2,9,8,4,1,60,0
44,1,13,8,4,1,45,0
40,1,9,0,4,0,40,0
27,1,10,0,4,1,40,0
30,1,9,1,4,1,45,0
24,0,9,9,4,1,40,0
35,1,9,2,4,1,50,0
50,0,14,2,4,1,55,1
54,1,9,1,4,1,55,1
55,1,9,6,4,1,40,0
43,1,10,8,4,1,65,0
34,1,10,1,4,1,48,1
41,1,6,6,2,0,33,0
43,1,2,3,4,1,28,0
76,2,10,6,4,0,12,0
24,1,9,1,4,1,65,0
51,1,10,3,4,1,60,0
55,1,5,5,4,1,60,1
23,1,10,4,4,1,20,0
23,1,10,10,4,1,35,0
43,1,9,5,2,1,40,0
39,1,10,11,4,1,50,0
57,2,3,6,4,0,35,0
27,1,10,10,4,1,45,0
54,0,13,2,2,1,40,0
37,1,10,6,4,1,20,0
44,1,14,2,4,1,50,1
62,1,10,5,4,1,40,0
40,1,14,2,4,1,50,0
29,1,9,12,4,1,40,0
26,1,8,12,4,1,40,0
18,1,9,10,4,1,40,0
46,1,9,1,4,1,40,1
20,0,9,0,4,0,40,0
23,0,12,9,2,0,35,0
23,1,10,0,4,0,40,0
58,2,10,10,4,0,40,0
21,1,9,6,4,0,20,0
47,0,14,8,4,0,40,1
19,1,9,10,4,0,30,0
21,1,3,1,4,1,40,0
27,1,9,4,4,1,40,0
38,2,10,1,4,1,60,0
40,2,13,2,4,1,40,1
22,1,9,6,4,1,40,0
49,1,9,6,4,1,40,0
21,1,10,11,4,1,30,0
38,1,9,0,1,1,30,0
66,1,13,8,4,1,40,1
37,1,11,2,2,1,45,1
38,1,4,12,4,1,45,0
47,0,16,2,4,1,40,1
47,1,14,8,4,1,45,1
53,2,10,2,4,1,60,0
36,1,9,1,0,1,48,0
63,1,9,2,2,0,40,0
46,1,10,2,4,0,40,0
28,1,14,8,4,1,50,0
40,1,6,12,4,0,70,0
31,1,3,4,4,1,40,0
45,1,11,5,4,1,40,1
50,0,14,8,4,1,70,1
41,1,9,0,4,1,40,1
46,1,7,5,4,1,40,0
62,2,14,8,4,1,70,1
20,1,9,6,4,1,33,0
48,0,9,1,2,0,40,1
23,1,9,5,1,1,40,0
36,1,11,3,4,1,40,0
33,0,14,8,4,0,40,0
43,1,9,1,4,0,40,0
22,1,9,1,4,1,45,0
50,1,14,11,4,1,45,1
22,1,13,10,4,1,15,0
32,0,9,1,4,1,55,1
18,1,7,10,2,1,25,0
40,1,14,2,4,0,50,1
39,1,13,8,2,0,40,0
56,1,10,1,4,1,40,1
50,2,9,2,4,1,70,1
39,2,12,8,4,1,50,1
33,1,10,1,4,1,40,0
30,1,13,10,4,0,40,0
45,2,16,8,4,1,40,0
20,1,10,6,4,1,22,0
44,2,10,3,4,1,99,0
36,1,13,10,4,0,40,1
37,1,9,1,1,0,40,1
33,1,9,1,4,1,40,0
71,0,9,6,4,1,6,0
44,0,14,9,4,1,40,1
46,1,9,5,4,1,40,1
43,1,9,12,4,1,60,0
38,0,9,6,4,1,20,0
30,0,13,8,4,1,40,1
44,1,12,1,4,1,40,0
41,0,12,0,4,1,40,0
33,1,1,3,4,1,40,0
61,1,10,2,4,1,38,1
45,0,14,8,4,0,18,0
25,1,15,8,4,1,65,0
26,0,13,8,4,1,38,0
23,1,9,12,4,1,30,0
35,1,10,10,4,1,40,0
60,1,9,2,4,1,50,0
35,1,9,1,4,1,60,0
32,1,13,11,4,1,50,0
26,1,10,6,4,1,30,0
31,1,7,0,4,1,40,0
24,1,7,2,4,1,45,0
31,1,13,8,4,1,32,0
49,1,13,10,4,1,60,0
37,1,10,5,4,0,40,1
43,0,13,8,4,1,55,1
31,1,10,8,4,0,40,1
34,1,9,0,2,0,35,0
34,1,10,6,4,1,40,0
35,2,15,8,4,1,50,1
29,1,10,1,4,1,38,0
26,1,11,0,4,1,28,0
36,1,14,2,4,0,50,0
48,0,14,8,4,0,16,1
56,1,9,0,4,0,40,0
65,2,14,2,4,1,40,1
28,1,13,10,4,1,40,1
48,0,13,0,4,0,30,0
64,1,9,2,4,1,12,0
31,1,9,1,4,1,40,0
44,1,9,12,4,1,40,0
34,1,13,2,4,1,40,1
54,1,10,0,4,0,37,0
51,1,10,6,4,0,40,0
38,1,3,6,4,0,40,0
18,1,7,10,4,0,16,0
64,1,9,0,2,0,40,0
26,1,10,2,4,1,60,0
36,2,13,2,4,0,25,1
46,2,12,2,4,1,60,0
48,1,10,5,4,1,40,1
32,1,13,2,4,0,44,1
19,1,11,1,1,1,20,0
45,1,12,2,4,1,40,1
42,2,15,2,4,1,15,0
22,1,9,5,4,1,40,0
27,1,9,12,4,1,40,0
48,1,9,5,4,1,40,0
29,1,7,5,4,0,40,0
47,2,13,10,4,1,40,1
54,1,13,0,4,1,40,1
39,2,13,10,4,1,60,0
35,1,11,1,4,1,40,0
46,2,13,3,4,1,60,0
50,1,9,2,4,1,40,0
46,1,3,0,4,0,40,0
19,1,9,5,4,1,60,0
32,1,6,10,4,0,35,0
64,2,13,2,4,1,50,0
33,1,10,10,2,0,40,0
65,2,12,8,4,0,50,1
47,1,8,6,4,0,48,0
33,1,9,0,2,0,30,0
40,1,10,0,4,1,40,0
61,0,9,6,4,0,25,0
30,1,11,4,4,1,38,0
27,1,13,2,4,1,45,0
68,1,9,4,4,0,10,0
31,1,10,0,4,0,40,0
27,1,9,10,4,1,45,0
35,1,10,10,4,1,50,0
32,1,9,10,4,0,40,0
48,1,9,10,4,1,60,0
22,1,10,4,4,1,32,0
68,1,9,7,4,0,6,0
55,1,13,0,4,0,40,0
49,1,10,0,4,0,32,0
49,2,13,10,4,1,60,1
37,1,9,0,1,0,38,0
58,1,9,5,4,1,40,0
23,1,9,8,4,1,20,0
35,2,9,1,4,1,40,0
42,1,13,0,4,0,40,0
20,1,10,6,4,1,30,0
63,1,7,6,4,0,40,0
23,1,12,8,4,0,35,0
30,0,10,8,4,0,40,0
40,1,9,4,4,1,45,1
22,1,13,8,4,0,40,0
21,1,10,2,4,1,25,0
72,2,7,1,4,1,20,0
28,2,10,1,4,1,45,1
36,0,13,2,0,1,40,0
40,0,13,0,4,1,40,1
53,1,9,0,4,0,40,0
22,1,10,10,2,0,16,0
53,1,9,10,4,0,60,0
39,1,13,10,4,0,15,0
32,1,11,1,4,1,50,0
48,1,9,12,4,1,50,0
25,1,9,11,4,1,40,0
58,1,9,0,4,1,55,0
41,1,10,11,4,1,45,1
36,1,9,1,4,1,40,0
36,1,10,10,4,1,40,0
28,1,9,10,4,1,45,0
37,1,13,0,4,1,40,0
35,1,13,11,4,0,40,0
50,1,10,6,4,1,33,0
47,1,13,10,4,1,60,0
21,1,10,6,4,1,40,0
49,1,9,5,2,1,40,0
38,1,9,1,4,1,40,0
28,0,14,8,4,1,50,0
29,1,13,8,4,1,40,0
31,1,7,12,2,1,35,0
30,1,9,6,1,1,52,0
30,1,9,1,4,1,44,0
30,1,7,12,4,1,50,0
38,1,9,4,1,1,40,0
27,1,13,2,4,1,45,0
54,0,13,8,4,0,40,1
32,0,9,6,2,1,38,1
23,1,13,10,4,1,40,0
62,1,2,4,4,1,40,0
20,1,10,10,4,0,32,0
23,1,10,3,4,1,66,0
48,1,12,1,4,1,40,0
60,1,10,6,4,1,26,0
22,1,9,1,0,1,40,0
56,1,13,0,4,0,40,1
63,1,10,10,4,1,50,1
73,1,4,7,2,0,10,0
22,1,13,10,4,0,40,0
51,1,9,5,4,0,40,0
39,1,9,10,4,1,40,0
31,0,9,1,2,1,50,0
52,1,10,1,1,1,40,0
46,1,13,10,4,1,40,1
32,1,13,0,4,0,24,1
46,1,9,9,4,1,40,0
46,1,3,4,4,1,25,0
29,0,14,8,1,0,40,0
33,1,4,5,2,1,40,0
23,1,7,12,4,1,40,0
41,0,9,9,4,1,55,0
50,1,10,2,1,0,40,0
69,1,12,2,4,1,24,0
30,2,15,8,4,1,55,0
21,1,9,0,4,0,35,0
29,0,10,6,4,1,40,0
44,1,10,4,4,1,60,0
33,1,10,0,4,1,40,1
51,1,9,5,4,1,45,0
25,1,13,6,4,0,20,0
23,1,7,5,3,1,40,0
36,1,13,2,4,0,40,1
23,1,9,1,4,1,40,0
28,1,9,1,4,1,35,0
39,0,10,2,4,0,40,0
60,0,13,2,4,1,50,1
34,2,13,2,4,1,50,1
62,2,10,8,4,1,20,0
53,1,10,8,4,1,60,0
25,1,10,4,4,1,45,0
36,1,9,1,4,1,40,1
29,0,12,11,4,1,45,0
31,1,10,0,4,0,35,0
44,1,6,5,4,1,40,0
49,1,14,8,4,1,60,0
58,1,10,6,4,1,40,0
38,1,3,5,4,1,40,0
39,1,15,8,4,1,60,1
38,2,13,10,4,1,55,1
47,1,12,0,2,0,40,0
19,1,9,1,4,1,40,0
38,1,9,0,4,0,45,0
39,1,11,2,4,0,40,0
50,2,9,10,4,1,50,0
38,1,9,6,4,0,35,0
19,1,10,6,4,0,20,0
51,0,14,2,4,0,40,0
40,1,12,2,4,1,45,0
35,1,13,10,4,1,52,1
28,1,9,12,4,1,45,1
47,1,3,6,4,0,40,0
51,2,13,2,4,1,50,1
34,1,10,2,4,0,48,1
17,1,3,10,4,0,20,0
33,2,11,1,4,1,80,1
33,1,10,4,4,1,24,0
30,1,5,1,4,1,40,0
49,1,13,4,4,1,40,1
46,1,14,0,4,1,60,0
38,2,9,3,4,1,60,0
43,1,13,10,4,1,50,1
32,1,9,0,4,0,40,0
26,1,9,2,4,0,40,0
21,1,10,8,4,0,24,0
28,0,9,6,4,0,11,0
36,1,10,10,4,0,40,0
55,1,15,8,4,1,40,1
56,1,4,3,4,1,40,0
33,0,16,11,4,1,45,1
49,1,5,4,4,1,40,0
47,1,14,11,4,1,40,1
62,1,13,2,4,1,1,1
42,0,14,8,4,0,40,0
41,1,9,12,4,1,50,0
31,1,3,12,4,1,30,0
48,2,9,6,4,1,70,0
32,1,10,10,4,0,40,0
19,2,9,6,4,1,53,0
47,1,9,11,4,1,40,0
24,0,9,1,4,1,60,1
18,1,7,6,4,1,28,0
58,1,4,4,4,1,40,0
49,1,9,1,4,1,40,1
31,1,9,0,4,0,35,0
23,1,10,0,4,0,40,0
32,1,9,0,4,1,77,0
22,0,10,8,4,1,10,0
51,2,9,2,4,1,99,1
39,1,9,4,4,1,72,0
31,1,6,6,4,0,40,0
38,0,10,9,4,1,40,0
68,2,7,10,4,1,40,0
37,0,10,1,4,1,40,0
25,0,10,1,4,1,50,1
37,1,13,2,4,1,40,0
55,0,9,0,4,0,38,0
32,1,9,1,2,1,36,0
51,0,14,8,4,1,40,1
36,0,16,8,1,1,40,0
46,1,9,12,2,1,40,0
55,1,16,2,4,1,40,1
51,0,16,2,4,0,40,0
50,0,9,12,4,1,40,0
47,1,9,2,4,1,65,0
42,1,10,12,4,1,40,1
48,0,11,9,0,1,40,0
35,2,12,3,4,1,35,0
36,1,9,8,4,1,40,0
31,1,9,10,4,1,40,0
45,1,10,6,4,1,44,1
56,1,7,10,4,1,50,0
36,1,10,11,4,0,40,0
26,1,13,11,4,1,40,0
37,1,13,1,4,1,40,0
38,1,12,8,4,1,35,0
34,1,9,3,4,1,40,0
29,1,13,0,4,0,40,0
37,1,10,6,4,0,25,0
52,1,10,5,0,1,40,0
20,1,7,10,4,0,32,0
43,1,13,10,4,1,40,1
33,1,14,8,4,1,40,0
63,1,9,4,4,1,40,0
67,1,9,10,4,0,20,0
24,1,11,10,4,1,40,0
29,1,10,1,4,1,40,0
37,1,9,10,4,1,40,0
54,1,10,10,4,1,60,0
57,1,9,8,4,1,45,0
36,0,11,2,4,1,50,0
41,1,15,8,4,1,45,1
48,1,10,0,4,1,45,0
24,1,13,5,4,1,65,0
29,1,10,0,4,0,60,0
44,1,9,0,4,0,20,0
45,1,9,6,4,0,60,0
27,1,10,6,2,0,40,0
36,1,13,2,2,1,40,1
36,1,12,2,4,1,50,0
32,0,13,0,4,1,55,0
18,1,9,6,4,0,20,0
39,1,11,1,4,1,45,0
25,1,9,2,1,0,40,0
26,1,8,3,4,1,40,0
63,0,15,8,4,1,40,1
50,0,9,1,4,1,45,0
47,1,2,5,4,1,40,0
17,1,6,6,4,0,15,0
46,2,9,3,4,1,40,1
34,1,10,0,4,0,70,0
26,1,13,8,4,1,45,0
48,0,6,12,4,1,40,0
47,1,15,8,4,1,60,1
40,1,9,1,4,1,40,0
21,1,10,6,4,0,40,0
37,1,13,8,4,1,40,1
41,1,10,11,4,1,40,1
34,1,9,1,4,1,35,0
47,1,10,12,4,1,50,1
39,1,10,10,4,1,60,1
36,1,11,5,4,1,40,0
29,1,9,11,2,0,40,0
46,0,9,0,2,0,40,0
77,1,11,10,4,0,30,0
27,1,13,11,4,1,40,1
19,1,9,5,4,0,40,0
38,1,11,6,4,0,40,0
18,1,7,7,4,0,6,0
54,1,10,11,4,1,35,0
33,1,9,6,4,1,50,0
45,2,10,0,4,1,40,0
28,1,13,2,4,1,50,1
26,0,13,8,4,1,43,0
26,1,13,8,4,0,50,0
41,1,9,2,2,0,40,0
21,1,9,2,4,1,40,0
38,1,14,8,4,1,40,1
26,1,13,10,4,1,40,0
49,1,10,10,4,1,50,0
26,1,10,5,4,1,40,0
43,2,9,2,4,1,40,0
22,1,10,10,4,1,25,0
73,2,9,3,4,1,45,0
33,1,3,5,4,1,35,0
25,1,9,1,4,1,40,0
36,1,9,6,2,1,40,0
42,2,13,2,4,1,45,0
54,2,11,1,4,1,16,0
33,1,12,2,4,0,55,1
79,1,13,6,4,0,40,0
48,1,13,2,4,1,40,1
52,2,14,3,4,1,45,0
23,0,9,0,4,1,38,0
25,1,9,10,4,1,40,0
54,1,10,0,4,0,40,0
47,1,10,1,4,1,40,1
21,1,9,6,4,0,16,0
45,0,14,2,4,1,40,1
22,0,13,8,4,1,40,0
27,1,9,10,4,0,40,0
51,1,13,4,4,1,40,0
56,2,10,10,4,0,60,1
31,1,9,1,4,1,50,0
36,1,14,2,4,1,50,1
46,2,11,3,4,1,48,1
24,1,13,12,4,0,40,0
47,1,9,1,4,1,40,0
29,1,13,10,2,1,40,0
34,1,11,1,4,1,48,1
26,1,9,1,4,1,42,1
19,1,7,10,4,1,25,0
42,1,14,0,4,1,40,1
56,2,13,1,4,1,30,0
42,1,9,6,4,0,30,0
35,1,9,1,4,1,40,0
43,2,11,10,4,1,45,1
17,1,9,6,4,0,15,0
38,0,11,0,4,0,40,0
33,1,11,10,4,0,40,0
20,1,9,6,0,0,40,0
48,1,9,0,4,0,44,0
38,1,9,5,2,1,40,0
46,1,13,2,4,1,40,1
72,1,10,0,4,0,6,0
30,2,9,1,4,1,40,0
31,1,9,1,4,1,40,0
29,1,10,0,2,1,40,0
83,2,7,3,4,1,20,0
61,1,9,1,4,1,40,1
42,2,14,8,4,0,32,0
23,1,9,3,4,1,40,0
20,0,10,8,4,0,18,0
42,0,9,0,4,0,38,0
27,0,9,1,4,1,20,0
44,2,13,1,4,1,50,1
62,2,14,10,4,1,40,0
66,2,9,10,4,1,60,1
32,1,9,0,4,0,45,0
30,1,9,0,4,1,50,0
43,1,12,2,4,1,40,1
56,0,12,0,4,0,45,0
64,1,3,6,2,1,40,0
31,1,10,6,1,1,30,0
46,1,10,11,4,0,55,0
45,1,9,0,4,0,32,0
41,1,9,6,4,1,40,0
52,0,9,0,4,1,48,1
19,1,9,10,4,0,30,0
34,1,9,6,4,0,40,0
57,2,13,2,4,1,50,1
30,1,5,6,4,0,38,0
39,2,13,8,4,1,60,1
41,0,13,8,2,1,40,0
31,1,10,11,2,0,50,0
39,1,13,2,4,1,55,1
20,1,7,3,4,1,36,0
26,1,9,12,4,1,50,1
36,1,9,5,4,1,40,0
29,1,13,2,4,1,40,0
24,1,10,12,4,1,60,0
28,0,13,8,4,0,70,0
36,1,9,10,4,1,35,0
42,1,9,12,4,1,40,0
34,0,10,12,4,1,40,1
27,1,13,10,4,0,40,0
39,1,9,12,4,1,60,1
50,1,10,6,4,1,44,0
26,1,15,8,4,1,40,1
52,1,14,2,4,1,60,1
32,1,12,5,2,1,48,0
19,1,10,0,4,1,30,0
36,1,7,12,4,1,60,0
28,1,10,10,4,1,55,0
45,1,13,2,4,1,45,1
25,1,12,6,4,0,32,0
42,1,12,8,4,1,40,0
24,1,10,0,4,1,40,0
55,2,5,3,4,1,30,0
59,0,15,8,1,1,40,1
31,1,10,6,4,0,40,0
28,1,8,4,4,1,40,0
30,1,13,3,4,1,40,0
19,1,10,11,4,0,10,0
22,1,9,6,2,1,40,0
20,1,6,4,4,1,30,0
50,2,7,1,4,1,40,0
23,1,13,2,4,1,40,0
19,1,7,11,4,1,40,0
19,1,9,10,1,1,30,0
22,1,10,2,4,1,55,0
21,1,10,6,4,1,25,0
53,1,14,8,1,1,40,1
46,1,13,0,4,1,40,1
20,1,9,5,2,1,40,0
42,0,14,8,4,0,40,0
65,1,14,8,4,1,60,0
55,1,9,9,4,1,40,0
18,1,9,12,4,1,18,0
33,0,9,12,2,1,40,0
21,1,6,1,0,1,40,0
47,1,9,0,4,0,40,0
26,1,9,11,4,1,40,0
34,1,9,12,4,1,40,0
22,1,9,0,4,0,40,0
61,1,7,5,4,0,40,0
79,1,9,8,4,1,7,0
18,1,8,6,2,1,20,0
39,0,10,8,2,0,40,0
49,2,13,10,4,1,45,0
31,1,9,0,4,0,40,0
47,1,7,1,4,1,40,0
36,1,11,2,4,1,50,1
25,1,9,5,2,1,45,0
50,0,14,8,4,0,65,0
41,2,9,3,4,1,40,0
18,1,10,6,4,0,20,0
38,0,9,9,4,1,40,1
38,1,13,2,4,1,50,1
37,1,13,10,4,1,50,1
19,1,10,6,4,0,15,0
22,1,9,6,4,0,15,0
19,1,10,6,4,0,75,0
56,1,10,1,4,1,40,0
20,1,10,10,4,0,30,0
52,0,11,0,4,1,25,0
35,1,9,0,4,1,40,0
29,1,9,5,4,1,56,0
23,1,10,6,4,0,36,0
33,0,10,0,4,0,40,0
17,1,3,6,4,1,30,0
36,1,12,10,4,0,40,0
21,1,9,2,4,1,40,0
28,1,7,4,4,0,20,0
19,1,10,6,4,0,12,0
51,1,9,1,4,1,50,0
38,1,10,0,4,0,30,0
19,1,10,6,4,1,35,0
46,2,11,2,4,0,70,1
42,2,13,2,4,1,70,0
19,1,8,6,4,1,25,0
29,1,9,9,4,1,55,0
39,1,14,2,4,1,45,1
21,1,9,4,4,1,40,0
30,1,9,5,4,1,40,0
38,2,9,10,4,1,48,0
47,1,9,6,4,0,40,0
34,1,3,1,3,1,40,0
46,1,9,1,4,1,40,0
20,0,9,11,4,0,24,0
46,2,15,8,4,1,99,1
50,1,1,6,2,0,40,0
35,1,9,12,4,1,40,0
32,1,9,1,4,1,40,0
22,1,10,6,4,0,25,0
37,1,5,9,4,1,16,0
25,1,9,1,4,1,10,0
38,0,14,8,4,0,40,0
39,0,13,11,2,1,40,0
22,1,9,4,4,1,40,0
25,1,12,1,4,1,45,1
25,0,13,8,4,0,50,0
65,0,9,0,4,0,20,0
72,1,9,0,4,1,30,0
25,0,13,2,4,0,38,0
22,1,10,8,4,0,40,0
36,1,10,1,4,1,40,1
27,1,10,11,4,1,40,0
33,2,13,8,4,0,40,0
28,1,10,10,4,1,40,0
30,1,13,0,4,1,40,1
24,1,10,10,4,0,37,0
26,1,9,10,4,1,40,0
38,1,10,1,4,1,40,0
20,1,3,1,4,1,40,0
38,1,9,1,4,1,40,1
75,1,9,6,4,1,40,0
35,1,10,11,4,0,32,0
50,1,9,1,4,1,40,0
23,2,7,4,4,1,40,0
74,1,9,6,4,0,12,0
38,1,9,12,4,1,40,1
43,1,9,2,4,0,60,0
53,0,10,11,4,1,40,1
21,1,9,12,4,1,40,0
33,1,9,5,4,1,40,0
55,1,2,6,4,1,40,0
23,0,13,8,4,0,10,0
49,1,9,0,4,1,40,0
62,1,12,1,4,1,40,1
17,1,7,4,4,1,17,0
25,1,9,5,4,1,50,0
33,2,9,12,4,1,50,0
34,2,9,1,4,1,55,0
20,1,10,1,4,1,40,0
52,1,9,10,4,0,40,0
31,1,6,12,4,1,50,0
35,1,9,8,4,1,40,0
28,1,13,10,4,1,40,0
31,1,13,10,4,1,40,0
36,1,9,2,4,1,48,0
17,1,6,4,0,1,20,0
27,1,9,0,4,0,32,0
38,0,10,2,4,1,40,1
38,1,5,5,4,1,40,0
44,1,9,0,2,1,52,1
41,0,10,0,2,1,40,0
30,1,9,5,4,1,40,0
20,1,10,10,4,0,20,0
39,2,14,10,4,1,60,1
37,2,9,3,4,1,99,0
63,1,13,6,4,0,10,0
18,1,7,4,4,0,12,0
21,1,10,0,2,1,20,0
34,1,14,8,4,0,40,1
17,1,8,4,4,1,25,0
32,1,10,1,4,1,50,1
37,0,9,0,4,0,40,0
28,1,9,12,4,1,38,0
20,1,10,6,4,0,25,0
29,1,10,1,4,1,50,0
32,1,9,10,4,1,40,1
27,1,10,6,4,0,40,0
44,0,14,8,4,0,38,0
25,1,9,0,1,1,40,0
38,2,7,6,4,1,60,0
52,1,6,6,4,0,40,0
68,0,15,8,4,1,35,1
55,1,4,7,4,0,30,0
41,1,9,12,4,1,50,0
36,1,7,0,4,0,40,0
35,0,13,9,4,1,48,0
62,1,13,8,4,1,45,0
32,1,10,11,2,0,40,0
57,2,13,10,4,1,60,1
42,1,13,8,2,0,20,1
47,1,9,0,4,0,40,1
34,1,7,0,4,0,30,0
19,1,9,4,2,1,40,0
36,1,7,5,4,1,40,0
37,1,10,2,4,1,40,1
57,1,10,1,4,1,40,1
43,1,12,4,4,1,40,1
51,1,13,2,4,1,50,1
48,0,14,8,4,1,50,0
50,1,13,1,1,1,20,0
28,0,13,0,3,0,40,0
26,1,9,0,2,1,40,0
35,1,12,2,2,0,50,0
26,1,9,5,2,0,40,0
32,1,14,0,4,0,40,0
37,1,7,6,2,0,40,0
25,1,10,6,4,0,45,0
31,1,9,3,4,1,38,0
20,1,9,4,4,1,40,0
26,1,13,2,4,0,40,0
26,1,7,6,4,0,36,0
43,1,13,8,4,1,48,1
61,0,9,12,4,0,60,0
34,1,13,2,4,0,50,0
43,1,9,12,4,1,55,0
33,1,10,1,4,1,50,1
42,2,11,2,4,1,52,1
