,age,employment-type,education-num,occupation,race,sex,weekly-hours,compensation
33574,22,1,9,10,4,1,25,1
33575,43,1,9,4,4,0,40,0
33576,42,0,9,0,4,1,40,1
33577,26,1,8,1,4,1,40,0
33578,47,0,13,8,4,0,40,0
33579,28,1,8,1,4,1,45,0
33580,33,1,7,10,4,0,35,0
33581,52,1,8,6,4,1,19,0
33582,44,1,7,5,1,0,40,0
33583,25,1,8,0,4,0,70,0
33584,33,2,9,3,4,1,98,0
33585,23,1,11,8,4,0,52,0
33586,29,1,8,6,4,0,30,0
33587,21,1,9,0,4,0,40,0
33588,31,0,8,0,2,0,37,0
33589,42,1,11,1,4,1,55,0
33590,39,1,11,11,4,1,42,0
33591,54,2,10,1,4,1,40,0
33592,17,1,4,4,4,1,40,0
33593,63,1,12,6,2,0,20,0
33594,46,1,8,10,4,0,40,0
33595,62,0,13,8,4,0,45,1
33596,54,1,8,10,4,1,50,0
33597,22,2,8,2,4,1,45,0
33598,61,1,3,12,4,1,50,0
33599,73,1,8,6,4,0,20,0
33600,52,1,8,1,4,1,40,0
33601,24,1,8,4,4,1,60,0
33602,35,1,8,0,4,1,40,0
33603,41,1,9,10,2,0,20,0
33604,31,1,12,12,4,1,55,0
33605,53,0,9,6,4,1,40,0
33606,25,1,8,12,4,1,60,0
33607,19,1,9,0,4,0,10,0
33608,36,1,12,8,4,1,45,1
33609,42,1,8,0,4,0,40,0
33610,45,1,15,8,4,1,50,1
33611,33,1,6,1,4,1,45,1
33612,26,1,9,5,4,1,50,0
33613,33,1,7,10,4,0,40,0
33614,33,1,6,1,4,1,40,0
33615,36,1,9,4,4,1,40,0
33616,21,1,9,3,4,1,40,0
33617,17,1,6,12,4,1,15,0
33618,45,1,10,1,4,1,35,0
33619,45,0,9,9,4,1,40,1
33620,41,0,13,1,4,1,60,1
33621,24,1,12,10,4,1,40,0
33622,57,1,8,0,4,0,40,0
33623,48,1,8,6,4,0,30,0
33624,31,2,8,2,4,1,50,1
33625,33,2,9,1,4,1,55,1
33626,41,1,12,2,4,1,45,1
33627,41,1,2,5,4,0,40,0
33628,63,1,8,10,4,1,25,0
33629,39,1,8,6,4,1,18,0
33630,28,1,9,0,2,0,45,0
33631,42,1,12,8,4,1,80,1
33632,18,1,7,10,4,0,20,0
33633,22,1,9,0,1,0,40,0
33634,42,1,8,10,4,1,55,0
33635,47,1,8,5,4,1,50,0
33636,33,0,8,12,4,0,43,0
33637,34,1,8,10,4,0,35,0
33638,18,1,8,11,4,0,10,0
33639,66,1,3,12,2,1,40,0
33640,39,1,10,2,4,0,55,1
33641,35,1,5,1,4,1,40,0
33642,56,0,8,0,4,0,35,0
33643,46,0,13,8,4,1,42,1
33644,21,2,9,1,4,1,40,0
33645,58,2,8,10,4,1,84,0
33646,66,0,9,5,4,1,20,0
33647,25,1,12,10,4,0,30,0
33648,57,1,10,2,4,0,47,0
33649,28,1,9,0,4,0,40,0
33650,38,1,10,11,4,1,50,1
33651,57,2,8,12,4,1,55,0
33652,24,1,1,3,4,0,40,0
33653,36,1,8,10,4,0,40,0
33654,42,1,9,3,4,1,40,0
33655,32,0,13,2,4,1,40,1
33656,35,2,8,1,4,1,50,0
33657,40,1,9,6,4,0,40,0
33658,26,1,7,1,4,1,40,0
33659,41,1,8,2,4,1,55,1
33660,50,1,8,6,4,1,40,0
33661,20,1,9,0,4,0,10,0
33662,36,1,12,10,4,1,65,1
33663,25,1,9,11,4,1,45,0
33664,62,1,9,11,4,0,43,0
33665,22,1,8,6,4,0,35,0
33666,52,0,11,2,4,1,40,1
33667,52,1,5,8,1,1,45,0
33668,48,1,13,2,4,1,60,1
33669,70,1,8,4,4,1,15,0
33670,41,1,12,10,4,1,40,1
33671,21,1,9,1,4,1,60,1
33672,39,1,9,5,4,1,55,0
33673,29,1,10,12,4,1,60,0
33674,28,1,8,0,4,1,35,0
33675,31,1,8,12,2,1,40,0
33676,23,1,3,3,4,1,20,0
33677,54,0,9,0,4,1,40,0
33678,73,2,8,3,4,1,77,0
33679,29,0,12,8,2,0,35,0
33680,22,1,9,0,1,0,10,0
33681,57,0,13,2,4,1,40,1
33682,41,2,8,1,4,1,32,0
33683,39,1,1,4,4,1,70,0
33684,25,0,9,6,4,1,40,1
33685,45,1,8,6,4,0,40,1
33686,18,1,8,10,2,0,40,0
33687,24,1,12,2,4,0,40,0
33688,45,1,4,6,4,1,20,0
33689,32,1,8,1,4,1,40,0
33690,53,0,9,9,4,1,48,0
33691,50,1,6,7,4,0,40,0
33692,35,1,8,1,4,1,40,0
33693,24,1,12,0,4,0,45,0
33694,32,1,8,5,4,1,40,1
33695,21,1,5,5,4,1,25,0
33696,42,1,13,10,4,1,50,1
33697,37,0,9,0,4,0,44,0
33698,53,2,10,3,4,1,75,1
33699,34,1,5,6,2,0,30,0
33700,29,1,8,10,4,1,40,0
33701,55,1,13,2,4,1,62,1
33702,29,1,9,1,4,1,45,0
33703,70,1,9,0,4,0,16,0
33704,26,0,8,12,4,1,40,0
33705,51,1,8,4,4,1,40,0
33706,58,1,8,2,4,0,50,0
33707,27,1,12,2,4,0,55,0
33708,17,1,7,4,4,1,18,0
33709,29,1,12,8,4,1,52,0
33710,26,1,12,2,4,1,20,0
33711,31,1,8,2,1,1,45,1
33712,22,1,5,5,4,1,30,0
33713,28,0,8,4,2,1,40,0
33714,28,0,9,0,4,0,45,0
33715,20,1,9,12,4,1,24,0
33716,58,1,8,10,2,0,40,0
33717,23,1,8,10,4,1,96,0
33718,34,1,12,8,4,1,40,0
33719,32,1,8,1,3,1,40,0
33720,19,1,4,1,4,1,45,0
33721,35,0,6,8,2,0,32,0
33722,21,1,8,6,4,0,40,0
33723,49,1,3,3,4,1,40,0
33724,34,1,13,8,4,1,60,1
33725,37,1,12,10,4,1,60,0
33726,36,1,8,12,4,1,40,0
33727,44,1,10,9,4,1,40,0
33728,39,0,13,8,4,1,40,0
33729,36,2,12,8,4,1,40,0
33730,53,1,12,6,2,1,40,0
33731,24,1,8,2,4,1,37,0
33732,40,1,9,10,4,1,50,0
33733,47,1,8,7,2,0,50,0
33734,18,1,6,6,4,1,8,0
33735,32,1,8,6,2,1,38,0
33736,21,1,8,5,4,1,40,0
33737,27,1,7,3,4,1,40,0
33738,29,2,8,3,4,1,40,0
33739,34,1,9,2,4,0,45,1
33740,45,0,13,2,4,0,50,1
33741,43,1,12,8,4,1,45,0
33742,63,0,9,0,4,1,48,0
33743,26,2,8,3,4,1,50,0
33744,42,0,8,5,4,1,40,0
33745,21,1,9,8,4,1,20,0
33746,36,1,12,10,4,1,50,1
33747,44,1,9,8,4,1,40,1
33748,18,1,8,6,4,1,30,0
33749,69,1,5,6,4,0,16,0
33750,40,1,11,0,4,0,70,0
33751,37,1,8,6,0,1,18,0
33752,39,1,8,12,4,1,60,1
33753,57,1,12,2,4,1,50,1
33754,28,1,8,7,4,0,40,0
33755,23,1,8,0,2,1,20,0
33756,20,1,8,12,4,1,30,0
33757,46,1,8,4,4,1,40,0
33758,44,0,13,8,4,1,16,0
33759,31,1,8,10,4,1,50,0
33760,24,1,12,6,4,0,40,0
33761,54,1,12,4,4,1,35,0
33762,28,1,10,1,4,1,50,0
33763,30,0,12,8,4,1,45,0
33764,42,1,8,5,4,1,40,0
33765,17,1,7,1,4,1,15,0
33766,32,1,12,11,4,0,72,0
33767,25,1,12,2,4,0,40,0
33768,49,2,14,8,4,1,50,1
33769,35,1,8,12,4,1,45,0
33770,32,1,12,8,4,1,40,1
33771,17,0,6,8,4,0,25,0
33772,61,0,13,11,4,0,40,1
33773,56,1,8,1,4,1,40,0
33774,50,1,8,2,4,1,51,0
33775,32,1,10,1,0,1,42,0
33776,41,1,9,5,2,1,40,0
33777,41,1,13,8,2,1,65,0
33778,19,1,5,4,4,1,20,0
33779,18,1,8,4,4,1,20,0
33780,25,1,12,0,2,0,40,0
33781,21,1,8,6,3,0,35,0
33782,34,1,12,8,4,1,40,1
33783,31,1,4,3,4,1,65,0
33784,36,1,8,1,4,1,60,0
33785,19,1,9,6,4,0,30,0
33786,35,1,11,5,4,1,45,0
33787,39,1,8,10,4,0,40,0
33788,30,1,10,2,4,0,34,1
33789,59,1,12,1,4,1,50,1
33790,28,1,9,0,2,0,30,0
33791,47,1,15,8,4,0,23,0
33792,27,1,12,8,4,1,40,0
33793,56,1,8,1,2,1,52,1
33794,18,1,8,10,4,0,20,0
33795,56,1,8,0,4,0,24,1
33796,40,2,12,2,4,1,65,1
33797,39,2,9,8,2,1,40,1
33798,24,1,8,6,4,1,40,0
33799,23,1,8,0,4,0,40,0
33800,36,2,8,3,4,1,60,0
33801,55,1,9,0,4,1,40,0
33802,23,1,9,10,4,1,40,0
33803,39,2,12,10,4,1,50,1
33804,32,1,8,1,4,1,40,0
33805,32,1,8,6,4,1,40,0
33806,17,1,6,4,4,1,32,0
33807,29,1,12,2,4,0,35,0
33808,54,1,8,4,4,1,40,0
33809,37,1,11,0,4,0,40,0
33810,48,1,13,0,4,0,20,0
33811,17,1,5,6,4,0,25,0
33812,41,1,8,6,4,1,40,0
33813,43,2,11,2,4,0,60,0
33814,29,1,8,5,2,0,40,0
33815,43,1,12,12,4,1,70,1
33816,46,0,8,2,4,1,42,0
33817,42,1,8,5,2,0,40,0
33818,36,1,12,10,4,1,40,1
33819,31,2,8,1,4,1,75,0
33820,60,1,6,10,4,1,70,1
33821,50,1,10,3,1,1,40,1
33822,30,1,9,5,4,1,40,0
33823,22,1,8,12,4,1,50,0
33824,57,0,12,2,3,1,37,0
33825,43,1,12,8,2,1,38,0
33826,58,1,9,12,4,1,70,0
33827,26,0,12,8,4,1,40,0
33828,26,1,9,5,0,1,40,0
33829,38,1,9,2,4,0,50,1
33830,26,1,12,8,4,1,40,0
33831,59,2,8,10,4,1,50,1
33832,41,1,9,6,4,1,40,0
33833,21,1,9,11,2,0,4,0
33834,30,1,8,4,2,1,40,0
33835,36,1,9,4,4,1,80,0
33836,43,1,9,1,4,1,44,1
33837,68,2,3,3,4,1,30,0
33838,18,1,8,6,4,0,30,0
33839,23,1,12,2,4,0,30,0
33840,43,1,13,8,4,1,40,1
33841,44,1,8,6,4,0,30,0
33842,43,1,9,10,4,1,55,0
33843,59,2,8,10,4,1,40,0
33844,35,1,3,6,4,1,25,0
33845,61,1,8,5,4,1,40,1
33846,52,0,9,2,4,1,60,1
33847,37,1,8,1,4,1,40,1
33848,57,1,9,10,1,0,90,1
33849,30,1,13,8,2,0,20,0
33850,38,1,10,3,4,1,50,0
33851,46,1,9,6,4,0,35,0
33852,22,1,8,6,4,1,40,0
33853,64,1,9,11,2,0,40,0
33854,45,1,10,10,4,1,50,0
33855,31,0,9,9,2,1,50,1
33856,20,1,8,1,4,1,60,0
33857,29,1,9,10,4,1,35,0
33858,23,1,9,2,4,1,20,0
33859,62,1,12,2,4,1,40,0
33860,41,2,9,3,4,1,60,1
33861,42,2,12,8,4,1,40,0
33862,31,1,12,2,4,1,45,1
33863,25,1,12,10,4,1,50,0
33864,61,1,5,12,4,1,40,0
33865,27,1,12,0,4,1,40,0
33866,40,1,8,12,2,1,50,0
33867,49,1,8,6,4,1,40,0
33868,21,1,9,1,4,1,45,0
33869,22,0,12,8,2,1,20,0
33870,24,1,10,10,4,1,55,0
33871,37,1,10,6,4,0,4,0
33872,46,0,10,2,4,1,40,1
33873,35,1,12,10,4,1,40,1
33874,41,1,11,2,4,1,50,1
33875,23,1,9,5,4,1,40,0
33876,34,2,8,10,4,1,60,0
33877,39,1,9,2,4,0,40,1
33878,29,1,8,6,4,0,35,0
33879,24,1,8,5,4,1,40,0
33880,54,1,8,6,4,0,40,0
33881,28,1,9,10,4,0,40,0
33882,25,2,6,10,4,1,40,0
33883,50,1,9,11,4,0,40,0
33884,59,1,8,1,4,1,42,1
33885,58,1,12,8,4,1,47,1
33886,55,1,9,2,4,1,40,1
33887,58,1,9,4,4,1,40,1
33888,46,1,12,8,4,0,42,1
33889,40,1,9,2,4,1,50,1
33890,40,2,10,1,4,1,40,0
33891,57,0,8,0,4,0,40,0
33892,46,1,8,5,4,1,40,0
33893,36,1,8,1,4,1,40,0
33894,29,1,9,6,4,0,40,0
33895,32,1,8,0,2,0,40,0
33896,24,2,8,1,4,1,35,0
33897,63,1,13,8,3,1,40,1
33898,23,1,9,6,4,0,15,0
33899,36,1,8,6,4,0,40,0
33900,31,1,12,10,4,0,50,1
33901,52,2,9,3,4,1,72,1
33902,60,0,5,0,4,0,40,0
33903,31,1,8,4,4,1,40,0
33904,35,0,8,0,4,0,40,0
33905,24,0,12,2,4,0,40,0
33906,38,1,9,0,4,1,40,0
33907,42,1,8,6,0,1,40,0
33908,24,1,8,4,4,1,20,0
33909,42,0,12,8,4,0,37,0
33910,54,1,2,5,4,0,40,0
33911,19,1,8,6,4,1,40,0
33912,20,1,9,6,4,0,20,0
33913,21,1,10,5,4,1,40,0
33914,30,1,8,4,4,1,40,0
33915,34,2,8,1,4,1,78,0
33916,22,2,9,6,4,1,35,0
33917,45,2,12,2,4,1,40,0
33918,32,1,9,0,1,0,40,0
33919,28,1,9,2,4,1,60,0
33920,31,1,12,2,4,1,40,0
33921,40,1,8,2,4,1,50,1
33922,30,1,9,1,4,1,50,0
33923,28,1,10,2,4,0,23,0
33924,21,1,9,5,4,1,44,0
33925,25,0,12,8,4,1,35,0
33926,47,1,8,1,4,1,50,0
33927,50,1,12,8,4,1,50,1
33928,23,1,8,10,2,1,20,0
33929,54,2,8,10,4,1,70,0
33930,24,0,8,6,2,1,36,0
33931,50,1,10,2,4,0,55,0
33932,29,1,12,0,4,1,40,0
33933,36,1,10,8,4,0,40,0
33934,46,1,10,2,4,1,40,0
33935,39,2,12,8,4,1,30,0
33936,46,1,9,4,4,1,45,0
33937,36,0,10,2,4,0,60,0
33938,64,1,8,0,4,0,37,0
33939,51,1,12,2,4,1,45,1
33940,57,1,10,5,2,1,40,0
33941,21,1,8,0,4,0,25,0
33942,53,1,8,1,4,1,45,1
33943,61,2,13,2,4,1,30,0
33944,50,1,8,0,4,0,40,0
33945,74,1,9,10,4,0,30,1
33946,22,0,9,0,4,0,8,0
33947,25,2,8,3,4,1,40,0
33948,63,2,13,8,4,1,40,1
33949,38,2,9,8,4,1,40,0
33950,46,1,13,8,4,1,50,1
33951,31,1,8,2,4,1,40,0
33952,35,2,9,6,2,1,84,0
33953,54,1,12,8,4,1,40,0
33954,50,1,8,5,4,1,48,1
33955,37,0,9,2,2,0,40,0
33956,37,1,8,6,4,0,40,0
33957,29,1,12,10,4,1,50,0
33958,56,1,8,5,4,1,40,1
33959,52,1,8,12,4,1,66,1
33960,40,1,12,2,4,0,40,0
33961,29,1,13,8,4,1,40,1
33962,46,2,8,3,4,1,40,0
33963,49,1,10,1,2,1,50,0
33964,37,1,9,10,4,0,45,0
33965,36,1,12,1,4,1,35,0
33966,32,1,9,1,4,1,40,1
33967,53,1,8,11,4,1,40,0
33968,18,1,6,10,2,1,8,0
33969,48,1,8,0,4,0,20,0
33970,26,1,8,1,4,1,40,0
33971,49,1,8,0,2,0,40,0
33972,41,1,8,10,4,0,40,0
33973,20,0,9,1,4,1,10,0
33974,56,1,8,8,4,0,48,0
33975,33,1,9,4,2,1,35,0
33976,29,1,11,0,2,0,40,0
33977,29,1,8,5,4,1,40,0
33978,55,1,8,1,4,1,40,1
33979,26,1,12,10,4,0,45,0
33980,32,1,12,2,4,0,46,1
33981,33,1,8,5,4,1,55,0
33982,54,0,13,8,4,1,45,1
33983,33,1,7,1,4,1,16,0
33984,44,2,9,5,4,1,57,0
33985,47,0,8,0,4,1,40,1
33986,90,2,14,8,4,1,60,0
33987,26,2,2,8,4,1,14,0
33988,44,1,8,6,1,1,40,0
33989,33,1,11,6,4,1,60,0
33990,28,1,9,1,4,1,50,0
33991,26,1,9,0,4,0,18,0
33992,33,1,8,1,4,1,40,0
33993,39,1,4,4,4,1,40,0
33994,34,2,9,3,4,0,30,0
33995,70,1,9,2,4,1,40,1
33996,18,1,9,6,4,1,30,0
33997,20,1,3,4,4,1,40,0
33998,65,0,4,2,4,1,40,0
33999,52,1,5,5,4,1,48,0
34000,48,1,13,10,4,1,50,1
34001,47,1,8,4,4,1,40,0
34002,21,1,9,8,4,1,30,0
34003,25,1,8,0,4,0,45,0
34004,59,1,8,7,4,0,36,0
34005,63,2,3,3,4,1,70,1
34006,34,1,8,10,4,1,50,0
34007,44,1,12,1,4,1,40,0
34008,45,2,12,3,4,1,60,0
34009,48,2,12,10,4,1,40,1
34010,61,1,8,0,4,0,40,0
34011,44,2,10,3,4,1,40,0
34012,42,2,9,2,4,1,40,0
34013,40,1,10,6,4,1,15,0
34014,22,1,13,10,4,0,21,0
34015,19,1,9,5,4,0,20,0
34016,25,1,8,5,4,0,40,0
34017,28,2,12,2,4,1,60,0
34018,33,1,8,10,4,1,40,1
34019,29,1,9,4,4,1,40,0
34020,19,1,8,5,4,1,40,0
34021,48,1,9,2,4,1,60,1
34022,43,1,9,1,4,1,40,1
34023,42,2,12,2,4,1,40,1
34024,63,1,8,8,4,0,25,0
34025,25,1,12,8,4,0,50,0
34026,41,2,10,1,4,1,65,0
34027,66,1,8,11,4,0,15,0
34028,59,1,9,1,4,1,40,1
34029,29,0,13,8,2,0,35,0
34030,44,2,8,1,4,1,40,0
34031,29,1,6,6,2,0,40,0
34032,41,1,8,1,4,1,42,1
34033,44,1,10,2,4,0,40,0
34034,37,2,12,10,4,1,50,1
34035,70,0,8,2,4,1,22,0
34036,25,0,12,8,4,1,30,0
34037,42,1,9,1,4,1,30,0
34038,47,1,12,8,4,0,40,1
34039,21,1,9,0,4,1,30,0
34040,72,1,9,6,4,0,35,0
34041,56,1,3,12,4,1,40,0
34042,52,0,8,1,4,1,40,0
34043,37,1,12,2,4,1,45,0
34044,63,1,8,1,4,1,40,0
34045,41,1,9,3,4,1,40,0
34046,27,1,9,0,2,0,40,0
34047,60,1,8,0,4,0,45,0
34048,23,1,8,5,4,1,40,0
34049,44,1,9,0,1,1,40,0
34050,34,0,8,9,4,1,40,0
34051,38,1,12,8,4,1,40,1
34052,39,1,10,2,4,1,45,1
34053,56,1,13,2,4,0,40,1
34054,53,0,9,4,4,1,40,0
34055,55,1,9,10,4,0,50,0
34056,29,1,9,10,4,0,40,0
34057,56,1,2,5,4,1,40,1
34058,29,1,10,8,4,1,40,1
34059,25,1,8,1,4,1,50,0
34060,47,1,8,2,4,0,50,1
34061,44,2,12,10,4,0,60,1
34062,27,1,8,4,2,1,40,0
34063,47,1,12,2,4,1,50,0
34064,47,1,7,0,2,0,40,0
34065,42,0,8,1,4,1,48,1
34066,26,1,10,1,4,1,65,0
34067,38,1,4,1,4,1,40,0
34068,40,1,3,5,4,1,30,0
34069,30,1,8,0,2,0,40,0
34070,29,1,8,5,4,1,50,0
34071,41,1,10,1,4,1,45,0
34072,40,1,8,1,4,1,40,0
34073,46,0,8,6,2,0,40,0
34074,54,2,9,10,4,1,40,0
34075,44,1,9,2,4,1,40,1
34076,32,1,8,0,4,0,40,0
34077,64,1,8,4,4,0,38,0
34078,61,0,8,8,4,1,30,1
34079,49,1,6,5,4,1,40,0
34080,59,0,8,0,4,1,45,1
34081,29,1,8,4,2,1,40,0
34082,39,1,9,10,2,1,40,0
34083,22,1,10,6,4,1,40,0
34084,49,1,8,2,4,1,60,0
34085,32,1,8,1,4,1,40,0
34086,33,1,12,10,4,1,40,0
34087,45,1,4,4,4,1,40,0
34088,23,1,9,10,4,1,25,0
34089,54,0,8,0,4,0,40,0
34090,39,2,9,10,4,1,80,1
34091,22,1,8,6,4,1,25,0
34092,55,1,6,6,2,0,40,0
34093,36,2,8,2,1,1,90,0
34094,38,1,6,3,4,1,40,0
34095,34,1,8,2,4,1,45,1
34096,57,1,9,8,4,0,8,1
34097,23,1,9,6,4,1,40,0
34098,30,1,9,1,4,1,40,1
34099,38,1,9,2,4,0,45,1
34100,34,1,4,1,4,1,40,0
34101,38,0,8,4,4,0,50,1
34102,42,1,9,0,4,0,38,0
34103,52,0,8,0,4,1,40,1
34104,32,1,12,2,4,1,55,0
34105,29,1,9,0,2,0,40,0
34106,74,1,8,0,4,0,28,0
34107,48,1,9,2,4,1,40,0
34108,17,2,7,10,4,1,45,0
34109,23,1,8,5,4,1,60,0
34110,22,0,12,8,4,0,15,0
34111,53,1,8,2,4,1,50,1
34112,20,1,8,10,4,1,40,0
34113,39,2,10,12,4,1,70,1
34114,23,1,9,4,2,1,25,0
34115,30,1,6,6,4,0,32,0
34116,34,2,8,6,4,0,45,0
34117,39,1,7,4,4,1,32,0
34118,37,0,9,2,4,0,40,1
34119,28,1,8,10,4,0,60,0
34120,23,1,12,2,4,1,40,0
34121,19,0,9,6,4,0,12,0
34122,32,1,8,5,2,0,40,0
34123,23,1,9,6,4,1,44,0
34124,25,1,12,10,4,1,50,1
34125,52,1,5,5,2,0,40,0
34126,22,1,8,1,4,1,30,0
34127,27,1,5,1,4,1,40,0
34128,32,1,12,10,4,1,35,0
34129,39,0,11,0,1,1,50,0
34130,18,1,8,10,4,0,36,0
34131,28,1,6,1,4,1,40,0
34132,50,0,13,0,4,0,50,1
34133,72,1,8,6,4,0,25,0
34134,76,1,8,10,4,1,20,0
34135,35,1,8,1,4,1,40,0
34136,36,1,12,10,4,1,40,1
34137,19,1,8,6,4,0,15,0
34138,23,0,12,2,4,1,30,0
34139,36,1,10,1,4,1,40,0
34140,50,1,12,2,4,1,40,1
34141,20,1,9,6,4,0,25,0
34142,64,2,3,3,4,1,80,0
34143,53,0,9,9,4,1,40,1
34144,33,2,11,10,4,1,40,0
34145,30,1,8,5,2,1,40,0
34146,31,1,8,1,4,1,40,0
34147,43,1,9,0,4,1,35,0
34148,38,0,8,0,4,1,40,0
34149,18,1,9,6,4,1,25,0
34150,46,0,12,8,4,0,40,1
34151,46,1,8,0,4,0,40,0
34152,42,1,9,11,4,0,40,0
34153,18,1,8,0,4,0,25,0
34154,23,0,9,9,4,1,40,0
34155,81,1,7,10,4,0,30,0
34156,35,1,8,6,4,0,21,0
34157,19,1,4,4,4,0,40,0
34158,30,1,9,10,4,0,45,0
34159,24,1,10,1,4,1,45,0
34160,24,1,4,10,4,0,35,0
34161,24,1,4,12,3,1,40,0
34162,24,1,9,12,4,1,40,0
34163,37,1,9,5,2,1,40,0
34164,50,1,8,10,4,0,40,0
34165,37,1,12,10,4,1,40,1
34166,26,0,10,2,4,0,40,0
34167,18,1,9,10,4,0,25,0
34168,24,1,8,1,4,1,40,0
34169,18,1,8,10,4,1,20,0
34170,38,2,13,8,1,1,40,0
34171,66,2,8,2,4,1,86,1
34172,33,1,10,5,4,1,40,1
34173,25,1,9,4,4,1,40,0
34174,23,1,9,7,4,0,26,0
34175,46,1,8,1,4,0,40,1
34176,64,2,13,10,4,1,65,1
34177,36,1,12,0,1,0,40,0
34178,31,0,9,11,2,1,40,0
34179,23,1,9,6,4,0,30,0
34180,61,1,8,5,4,0,40,0
34181,35,1,9,2,2,0,40,0
34182,30,1,5,5,4,0,40,0
34183,21,1,10,6,4,0,44,0
34184,27,1,9,6,2,1,40,0
34185,26,1,11,12,4,0,30,0
34186,26,0,9,9,2,1,40,0
34187,43,1,13,11,1,1,40,1
34188,20,1,8,0,2,0,35,0
34189,20,0,9,8,4,1,38,0
34190,39,1,13,6,4,0,50,1
34191,48,1,9,8,4,0,50,0
34192,36,1,8,5,4,1,40,0
34193,34,2,8,3,4,1,30,0
34194,37,1,6,1,4,1,40,0
34195,37,2,14,8,4,1,55,1
34196,44,2,9,3,4,1,80,1
34197,51,1,6,12,2,1,40,0
34198,34,1,8,1,4,1,40,0
34199,29,1,8,10,2,1,38,0
34200,38,1,9,1,4,1,43,1
34201,34,0,9,9,4,1,60,0
34202,63,0,9,0,4,0,40,0
34203,47,0,8,1,4,1,40,0
34204,62,1,7,0,4,0,37,0
34205,20,1,8,6,2,0,18,0
34206,30,1,2,5,4,1,40,0
34207,53,1,9,8,4,1,50,0
34208,77,1,8,8,4,1,35,0
34209,50,0,15,8,4,1,40,1
34210,61,1,5,1,4,1,40,0
34211,56,1,8,3,4,1,50,1
34212,17,1,6,8,4,0,15,0
34213,43,1,8,1,4,1,40,1
34214,61,1,3,5,4,0,44,0
34215,77,0,15,8,4,1,4,1
34216,49,1,12,2,4,1,75,1
34217,26,2,9,3,4,1,40,0
34218,30,2,12,10,4,1,50,0
34219,36,1,8,5,4,1,40,0
34220,35,1,9,12,2,0,40,1
34221,23,1,8,6,4,0,37,0
34222,38,1,10,11,4,0,40,0
34223,40,2,8,6,4,1,40,0
34224,27,0,9,2,2,1,40,0
34225,45,1,8,6,4,0,32,0
34226,24,1,12,2,4,1,36,0
34227,42,1,8,6,4,0,25,0
34228,31,0,9,9,4,1,40,1
34229,54,1,8,0,4,0,40,0
34230,46,1,9,2,4,1,40,0
34231,29,0,12,8,1,0,15,0
34232,24,1,6,6,4,1,35,0
34233,24,1,9,6,4,0,30,0
34234,40,0,12,9,4,1,72,1
34235,45,0,11,1,4,1,40,0
34236,35,1,12,2,4,1,40,0
34237,50,1,13,8,4,1,50,1
34238,36,1,12,8,4,1,40,1
34239,35,1,9,5,4,1,40,0
34240,25,1,12,8,4,1,40,0
34241,31,1,8,12,4,1,50,1
34242,43,0,14,8,4,1,40,1
34243,30,1,12,5,4,1,48,0
34244,44,0,12,8,2,0,40,0
34245,42,1,12,2,4,1,40,0
34246,64,0,15,8,4,1,50,1
34247,23,0,9,8,2,1,40,0
34248,60,1,12,8,4,1,60,0
34249,18,2,5,1,4,1,40,0
34250,24,1,9,6,4,1,35,0
34251,40,1,8,1,4,1,45,0
34252,17,1,6,10,4,0,10,0
34253,33,1,8,0,4,0,40,0
34254,43,1,8,12,4,1,40,0
34255,56,1,8,12,4,0,35,0
34256,25,1,8,0,4,0,40,0
34257,25,1,12,10,4,0,40,0
34258,34,1,12,2,4,1,50,1
34259,40,2,9,2,4,1,65,1
34260,64,1,12,2,4,0,40,0
34261,41,1,9,0,4,0,40,0
34262,44,1,13,2,4,1,45,1
34263,60,1,10,1,4,1,40,0
34264,25,1,12,10,4,0,36,0
34265,38,1,9,6,4,0,36,0
34266,26,1,8,10,4,1,35,0
34267,19,1,9,10,2,0,20,0
34268,31,1,8,6,4,0,40,0
34269,28,1,8,5,4,1,45,0
34270,25,1,9,1,4,1,40,0
34271,49,1,9,0,4,1,40,0
34272,44,1,8,12,4,1,45,0
34273,33,1,6,1,4,1,49,0
34274,34,1,8,5,4,0,40,0
34275,54,1,8,12,4,1,60,1
34276,39,1,8,10,4,1,40,1
34277,43,1,9,0,4,0,38,0
34278,42,0,8,5,4,1,40,0
34279,23,1,8,0,4,0,37,0
34280,23,1,9,6,4,0,35,0
34281,23,2,9,2,4,1,40,0
34282,54,1,12,8,4,1,40,1
34283,23,1,8,12,4,1,45,0
34284,58,1,9,12,4,1,60,1
34285,46,1,15,8,4,1,40,0
34286,29,1,15,8,4,1,45,1
34287,53,1,8,1,4,1,40,0
34288,77,0,3,6,4,1,8,0
34289,37,1,12,10,4,1,50,0
34290,18,1,5,12,4,1,40,0
34291,36,1,12,8,4,0,45,0
34292,34,1,8,1,4,1,45,0
34293,45,1,8,10,4,1,55,1
34294,64,0,11,9,2,1,40,0
34295,24,1,4,6,4,0,35,0
34296,37,1,12,2,4,1,45,0
34297,48,1,8,1,4,1,55,1
34298,42,1,9,8,4,0,40,0
34299,28,1,9,11,4,1,40,0
34300,31,1,12,10,2,0,40,0
34301,34,1,8,6,2,0,40,0
34302,31,2,12,3,4,1,70,0
34303,33,1,9,0,4,0,40,0
34304,47,0,6,4,0,1,50,0
34305,27,1,12,2,4,1,50,0
34306,36,1,9,0,4,0,40,0
34307,31,1,8,2,4,1,40,0
34308,56,1,8,12,4,1,40,0
